Date,AAPL,ADBE,AIG,AMD,AMZN,BAC,CRM,CVX,GOOGL,GS,JPM,MA,META,MS,MSFT,NVDA,ORCL,PYPL,V,XOM,ABBV,BA,CAT,CMS,COP,COST,DIS,DUK,HON,JNJ,KO,NEE,NFLX,PEP,PFE,PG,T,UNH,UPS,WMT
2025-05-13,51909300,2664100,3285800,55659500,56193700,43232500,6711600,8536800,42382100,2765800,8589000,2370200,18570800,6086700,23618800,330430100,11955200,8076200,5406200,13350800,7523800,13509500,4132500,3115600,8293600,2917000,14076700,7359400,3903200,10549600,14389100,22962500,39979000,8650200,41193200,7780800,58767100,59478300,7031800,19746700
2025-05-14,49325800,2409200,4188400,86743700,38492100,42419500,7926200,6453600,48755900,2874400,8643100,2237500,12348200,6273400,19902800,281180800,7499400,7724000,6207600,15494900,12212000,16872300,2052200,2629100,7605200,2215000,15352200,4203200,3272731,10216000,16286800,15238900,39101000,10463000,59394000,5988900,31519500,40029600,6175500,25620100
2025-05-15,45029500,2763800,2856900,43843200,64347300,47379400,4635600,7545400,33146700,2428100,9214600,2034200,14341800,7209300,21992300,226632600,10169200,8116500,5826100,15004300,12073300,9583900,1580400,3233500,6696200,2470700,8322400,4177700,4181104,7945800,19817100,17789900,44640000,9165100,51800100,8727300,35278700,121849200,4523300,44026100
2025-05-16,54737900,5391500,2570100,43419700,43318500,49488100,3846000,8200100,42846900,2021800,8932900,2225900,18519000,6303800,23849800,226542500,8515500,8717900,5838100,14042500,6152800,8496800,2561700,2410500,6696200,2033700,10961000,2966700,2929777,8051200,18441200,12829800,46984000,8896400,37786800,7100800,31106000,71094300,6321200,33746200
2025-05-19,46140500,3008000,2035300,37737400,34314800,37915700,5781200,7713600,30426100,2842100,12145000,1875500,9592400,7703500,21336500,193154600,10268900,7434900,5081500,16802700,5216700,5740200,2277700,1710100,7190100,1879800,7209700,2773000,3455033,12639900,13282800,14438400,28534000,9406200,31513700,8119900,30996600,62524700,6217700,20041600
2025-05-20,42496600,2453000,2172000,29030800,29470400,33424300,4032300,6503900,46607700,1601600,8436300,1964300,6743500,5220100,15441800,161514200,7576400,8403200,5281400,12429300,5505100,5876000,2266000,1236800,5313200,2271200,6433300,4459300,3372481,7351500,12137800,8046700,21331000,7624200,57047500,5576600,24966600,41487000,4671800,15609600
2025-05-21,59211800,2495800,2644100,43594600,42460900,55594100,5689800,9073200,73416000,2635900,7464000,2505300,11464600,6371600,19216900,270608700,6011000,8094300,6125500,16716100,5140900,6616300,2093400,1531600,8639100,1438900,10150600,2769900,3653522,7032200,12094400,16133100,29766000,9243700,42984700,6424200,29684200,45506900,5298600,15742300
2025-05-22,46742400,1889500,3172800,29252000,38938900,29026200,6642700,8877600,74864400,1939600,6514100,1869900,8228400,5689200,18025600,187344000,7603300,6451000,4936600,13417400,4689200,3634500,2174100,2191000,6587200,1660900,7903700,4702600,2949505,7535300,11101800,40207600,18616000,7140200,38602800,6245600,25901600,27159600,5179900,13712200
2025-05-23,78432900,2087700,3313900,30867300,33393500,34875100,8887800,7025900,35211400,1530600,6671800,1948800,8454100,3361400,16883500,198821300,6527500,7683600,5345900,12061600,4027000,5255200,1936600,1948100,6789600,1413900,8086100,2683700,2566793,6727300,12822100,17161100,21865000,8122500,35405400,5349800,31766300,16873600,3318500,13668600
2025-05-27,56288500,2680400,2840900,37885000,34892000,36322000,10958000,8348900,37995700,2364700,7506600,2655200,9508400,5472400,20974300,192953600,6976800,8770900,6316000,13043600,5726700,5857900,2240100,1933300,7227100,1868200,10201100,3742300,3126850,6990700,10666100,10910700,29205000,13974800,36155400,11423800,33329200,20144600,6117400,17180900
2025-05-28,45339700,2246500,3288000,27483700,28549800,35673800,12758600,6876300,34784000,2001900,5535400,1702900,9042900,4050900,17086300,304021100,8090700,6292100,3299000,14292400,4787800,5481500,1924400,1781100,6793000,1674700,5787900,2797700,2612823,8459300,8710900,7835700,18559000,9431500,36737200,5385900,32270200,16114200,3816500,11220100
2025-05-29,51396800,1780400,3004400,30501400,34650000,28545100,28053100,7554300,29317300,1736100,5081200,1347800,8858800,4337500,13974800,369241900,6994700,7058300,4590400,13825300,4925900,16334000,2290300,1770800,6999800,2016700,9682100,2292800,6818713,6810600,10291100,11570200,33007000,6656900,26091400,4842500,27189100,16221100,4593900,14338000
2025-05-30,70819900,4231300,7861700,36088500,51679400,66537500,12388500,12858900,52639900,2129500,10977700,4581100,16241000,6436100,34770500,333170900,17547900,14937200,8726900,28645800,11609000,7485100,4867100,3560600,20170600,5403800,12881100,8078800,8396402,15529700,28019500,18802700,46968000,12992100,56618600,12587500,47964900,16309300,6763200,29980100
2025-06-02,35423300,4153700,3300300,34078400,29113300,28582600,9213500,9076600,38612300,1221200,6011200,2089100,15766300,3607900,16626500,197663100,7166000,7518200,3845700,17290500,4435600,7561800,2552700,2784800,8634400,2148000,7546800,2820300,2560925,6669300,10202700,9366900,22942000,6723700,30443900,7574400,26935200,19074400,4274800,16999200
2025-06-03,46381600,2737500,3187300,37161500,33139100,31320200,7838500,9001300,45084900,1730300,6998400,2116900,11585000,4145600,15743800,225578800,7155300,7316400,5221300,19194300,5335600,8106100,2614300,3788800,5642900,1992900,9738800,2609600,2841864,8209800,20139800,11014300,23638000,7339500,37887100,6223000,26085900,12805700,4098100,15598600
2025-06-04,43604000,1843400,3686800,31025000,29915600,30591700,7372500,8735600,26900800,1294900,5915700,1530200,14031900,3123200,14162700,167120800,6375800,7712300,4202300,15648500,4382200,5705300,1616300,3966400,7268000,1422100,5614900,3288300,1854076,6983900,13565900,10894900,23594000,6519700,24500100,4939000,33913500,11255600,3933800,11115600
2025-06-05,55126100,2275500,2838800,34091000,51864200,32020900,8642900,6342600,36379100,2086700,8173800,1480000,13083100,6193300,20131700,231397900,7707800,6323600,6881900,13924800,4417900,4733800,1753300,2387000,5110200,3289400,8547200,2443000,3287502,5295400,13531400,10967200,28172000,9560800,33173600,10351800,29186800,13529000,4584200,15817100
2025-06-06,46607700,2146900,3823900,27042100,39832500,37013000,7507000,6563500,35731800,1675900,7738100,1528600,11728000,5004400,15285600,153986200,6833700,7240200,5008500,15487800,3607800,6079700,1608000,4439400,6042100,1855400,5790700,2094600,2241543,5391500,9524000,9286000,25570000,7628200,30426200,5697700,22403100,12589000,3043400,15599300
2025-06-09,72862600,3034200,6854600,55437700,38102500,32414000,5728300,7159500,28935900,1610700,8285000,1936000,12773200,4838600,16469900,185114500,9668900,6166500,4999900,17087300,4661500,9419200,2147100,2927900,6212600,1696700,7960400,2407400,2590971,5319000,12281300,7062600,24031000,8453100,42542600,6544200,23353600,12170300,4037200,13655700
2025-06-10,54672600,2627400,3328100,41691900,31303300,32229100,6309700,9841500,61766100,1376400,7538100,2133700,10850100,3816900,15375900,155881900,11056700,9510700,4109300,17634800,4087500,8190100,1894300,1603800,9687600,2255000,18948400,2095400,2696184,6791600,12265000,9888000,44544000,11852900,40439200,7680000,39959100,11384100,6902500,17162500
2025-06-11,60989900,3385400,3499800,32261900,39326000,47873500,6568100,9256700,31646800,2063600,7434100,2238100,9582500,5810200,16399200,167694000,18002900,7706100,5562700,22648200,3908000,5398800,2551700,1944800,8738500,2459800,10439200,1929700,2522785,6016000,12718500,12000200,23823000,9168400,38558700,5960100,32164500,14711400,4917400,16389600
2025-06-12,43904600,6313300,3526500,44718400,27640000,30165400,8054000,6999400,20941900,1634700,6618000,1984000,7322700,4258700,18950600,162365000,54610000,8644600,4874000,17469400,5781400,30586600,1571800,1736900,7862300,1720100,7980300,2432200,1617448,7075500,12806900,11022200,20846000,11444900,42465400,6509900,23311700,15957200,3106400,17845700
2025-06-13,51447300,10629700,3429700,39702700,29337800,43281700,7659300,14148000,27663100,1674800,7098300,5905400,9274400,4367500,16814500,180820600,53707400,16744400,14181700,28540200,4965700,16093500,1609600,1900300,16849700,1786000,13204900,2789500,2526124,6587500,17467200,13213400,22103000,9581000,46368400,7104500,22428200,13762400,4240000,18694700
2025-06-16,43020700,6798300,3468600,100968500,33284200,34103600,7177000,10105100,27389200,1870400,8566000,3108200,13720300,6240500,15626100,183133700,22665300,7195500,7234700,22986100,4203900,6902700,1579800,1965000,10330400,2109300,9592100,3276000,2467447,7024000,15045900,14546000,21128000,11183700,35102100,6332000,32761400,14240100,4293700,14881700
2025-06-17,38856200,6866300,3385300,86623900,32086300,27489600,9110100,11330300,24973000,1479300,6739300,2246600,10066100,4767700,15414100,139108000,17819200,7374300,5559600,19451700,4733900,10844600,1560100,2267800,9468100,1668200,9241200,2344100,3141620,6407100,15437000,12971300,18921000,10235200,40408800,6809700,35258600,11593900,3800500,14935600
2025-06-18,45394700,4808900,4097200,49627100,44360500,37684700,7628000,9841900,28707500,2423100,9586400,6966800,10068300,6170400,17526500,161494100,15055400,20427700,15008600,17968900,3573200,7928300,2000500,2393200,9116000,1509600,8181200,2937900,3640269,8325200,16227600,7203300,22810000,8785800,37076200,7211200,27985500,12205600,4363000,11333700
2025-06-20,96813500,8126900,9182800,79931000,75350700,64591600,12859200,23705900,75659900,4115400,13969700,8202800,22538600,8904400,37576200,242956200,20879100,18497900,19332100,36273300,12158100,8934700,6268300,3506800,16026400,3255700,17180400,6203100,5943624,22605500,40859400,15182700,53482000,23001000,63098100,16173400,51495200,16177900,11096600,20604900
2025-06-23,55814300,3841800,3886100,65152900,37311700,42683600,9283800,10540600,57671000,2020800,8094600,3681100,11080100,5232400,24864000,154308900,13418400,11447900,7553300,26631100,5157900,5875200,2927400,2090200,9749700,2082900,8348000,2440500,2609788,7397900,21822800,8671300,26673000,12840400,31959100,6588200,32957200,12274700,5077200,20432400
2025-06-24,54064000,4797100,3174900,78572000,38378800,45437600,9713900,10778400,40524300,2307800,9267900,4503200,13823200,5599900,22305600,187566100,19030600,9500900,10172000,24828300,4074400,5900900,3841800,3461900,11016200,2385100,8350200,2477800,3625600,9544200,15216100,9001300,26633000,9226800,34404200,7470100,26007000,8781400,3686800,22403700
2025-06-25,39525700,3718800,5057000,74607200,31755700,33532400,6074300,7386100,35479000,1566400,6826900,2889200,9320400,5736400,17495100,269146500,11804600,7851900,6836300,17483200,4471100,4690900,1737700,2583900,8380800,1827700,6976300,2966300,3038835,7153700,12540400,12839000,21465000,10922600,25603300,5933700,26189400,8722100,6058100,11154700
2025-06-26,50799100,3139700,5110700,58180100,50480800,40127000,6708000,7415700,31796700,2849500,8942100,3764100,13964800,6013200,21578900,198145700,10531100,10235600,8829500,18304800,5734000,6931700,2575100,2003100,6545000,2262800,10439600,3143600,2660574,7156900,14454100,8010800,26059000,11538100,31835300,7410400,25118500,6532700,4161700,19361400
2025-06-27,73188600,5083800,8170500,61937900,119217100,56705000,21741400,9213500,108140200,3650500,17868600,3837500,18775700,7249300,34539200,263234500,14127500,10449500,6601900,22002100,29264700,14805400,4455000,2439200,7555700,2129200,13435600,3578700,5052753,10010800,23470700,14275000,40709000,26536500,39528800,19257000,37337200,15304400,5869900,31431900
2025-06-30,91912800,4645500,4597200,42972500,58887800,47921200,8541900,6980300,63378900,3976400,12689200,5054600,15402100,8034400,28369000,194580300,31844200,7738000,7080100,19199000,6482600,9087100,2791400,2749600,6518900,2127600,13456200,3486700,4108365,9039300,15429000,20894500,32829000,11402400,44730900,11238200,42590800,10074100,5446800,17803000
2025-07-01,78788900,4516400,3622900,55257200,39256800,48540900,6256800,8508200,35904500,3301000,9338300,3827000,13431200,6166700,19945400,213143600,16962200,8633800,6653400,15536900,5937600,5978900,2393600,2246800,11895200,2200600,9815700,3498600,3967137,10896700,21729300,23841100,49936000,12846700,59259900,10664900,25976400,17865500,6819300,15635800
2025-07-02,67941800,6912200,5205300,39228000,30894200,48003600,6115200,8228700,29128900,2906500,8158700,2502300,9336700,5494500,16319600,171224100,22326900,9361500,5131400,11892200,4658200,5870900,2713700,2291200,9436000,1606100,7317100,2834200,4151159,5544000,13050200,11240100,30488000,9388700,36772100,8848700,47012300,18177200,5243200,12502000
2025-07-03,34955800,2863700,2804200,28646000,29632400,21620300,5031800,5173300,21689700,1502000,6541600,1528700,8601700,3974700,13984800,143716100,18441400,5263400,3702800,11223600,3706200,4476100,1737800,1413300,4331500,1101400,4252300,1953900,1925398,3482500,9440500,8560900,20062000,4941400,27104600,6999600,21085200,6161100,2961300,7686200
2025-07-07,50229000,3545100,4335100,37395000,36604100,35567900,6283500,9460900,34175600,2863700,8825700,2478300,9457100,5991600,13981600,140139000,16584300,5918600,5138000,15415900,11049100,5807400,3012900,2990900,6287100,1832600,7023500,2050600,2742215,6270900,16984700,11368300,22737000,7773700,34905900,7225700,22448700,9031200,5299800,12930900
2025-07-08,42848900,3708200,4205800,36124600,45692000,88086500,6661200,14082100,40442500,3100700,15440900,3083800,7770700,6620400,11846600,138133000,20401800,8758400,6966800,17913400,7106900,6769600,2003600,1968400,12934700,1716200,6622900,3135100,2800082,6438200,17115500,19550700,32925000,7718300,51275800,12034800,24955400,9613800,6511400,16875000
2025-07-09,48749400,4726600,2852200,37013100,38155100,46227900,6373600,9495900,43025600,1763400,11273800,2454300,11418000,4837000,18659500,183656400,10871600,6755700,7297100,10652100,5594100,16462300,3101000,2326600,5351500,2922600,6724900,2102800,2202391,6147400,33704100,8818700,23845000,7762600,38362200,18770900,34453800,12816700,4566500,13702600
2025-07-10,44443600,4022500,3287100,61101500,30370600,44225000,7244600,8395100,29252400,1733500,8410900,2577200,9913600,5622800,16492100,167704100,11486300,6380200,6121300,14901700,6049400,6116600,3382800,2288400,4065100,2897000,6888700,2072700,2290507,6732900,14608400,6955100,42308000,8869700,39499200,7200500,25053100,11355600,3645800,18894800
2025-07-11,39765800,3548700,3324200,50049200,50518300,31653000,7011200,8333200,34282900,1681800,7384700,3221400,10873900,3647500,16459500,193633300,10208200,21877700,7580200,11683900,4991000,6632000,2072600,1760200,4903400,1942000,6112400,2098900,2445393,7872000,12916700,8094100,39572000,7963600,34864400,8053800,42713300,9808200,4342900,14595000
2025-07-14,38840100,2898700,6953300,44718600,35702600,36381200,6533900,10706300,32536600,1909300,9079900,2500900,8939400,5376100,12058800,136975800,11337000,12993900,5598900,13220300,4072800,8750200,2497500,1574000,5504200,1679300,6853300,2684800,2945155,10185600,13983200,10420500,27810000,8480300,25918000,11491700,30747000,10681400,4030600,13779100
2025-07-15,42296300,2551000,4796300,93370100,34907300,55145000,5201500,7346300,33448300,1981200,12526100,2449100,11529500,7392200,14927200,230627400,10728800,7333600,4891700,10959300,6729200,9156800,2167000,2109000,4152400,1878000,7943600,2431500,2382771,6873200,12639800,8880100,28017000,8933500,54458000,9142600,32266200,16019000,4033400,10450800
2025-07-16,47490500,3592900,4054600,59492800,39535900,61296600,5649500,7923400,33104200,3323200,9979800,2424200,13067600,10610800,15154400,158831500,12597500,9671100,5544200,11158900,6202600,7474300,3242100,1592800,3773700,2950300,6747500,2160600,2857646,22134800,13178300,8906300,32270000,10941600,44218200,8479000,21934400,9714000,4782700,11181600
2025-07-17,48068100,3340500,3999300,50605100,31855800,56480700,5837400,8359600,31992600,2046100,8509500,2722000,11803300,7695800,17503100,160841100,17631300,8522700,4747100,13151400,4853100,7892600,2444700,2011500,4899400,2280600,9933700,2430900,2535836,11295700,20464700,7174600,64699000,26161000,47393900,8320000,24546400,14792700,3949900,11165100
2025-07-18,48974600,2459200,2967400,48859800,37833800,48314200,6381200,45782600,34014500,1925200,12217000,2579600,12779800,5572300,21209700,146456400,9678100,9011600,4927600,32366600,5332000,5974500,2526600,1583700,7968000,2115500,9486800,2475600,3655950,9792600,14928000,7986300,106933000,13752800,36309400,7337300,27427900,14979700,4572400,14636300
2025-07-21,51377400,2770400,2928800,39021100,40297600,32199700,6714700,17982200,45803100,2006500,7898100,2194400,9404400,5853400,14066800,123126100,7348400,8200400,5216300,17010400,4954800,4183300,1833300,1305600,4436500,1742400,6392500,2232100,2927754,8254000,17811700,8349900,56276000,9025600,33663400,6328400,36229500,10319200,3750200,13450400
2025-07-22,46404100,2449000,3329900,49028000,37483700,34749400,5001400,26196500,44660200,1978900,6717500,2010400,8921100,5257200,13868600,193114300,11380900,9094400,4614200,13970900,4432100,4737700,2185000,1525600,5545500,1799900,5614500,3194700,3448862,9288000,22339900,9032600,50630000,8281500,48091600,8187000,35255800,14600300,5751700,9049100
2025-07-23,46989300,1994600,5584000,41510900,28294900,31380100,5620700,13162800,58681900,2395700,7083500,2180400,8771600,6612900,16396600,154082200,7255800,9283200,4385600,12002700,4344500,7302900,3254900,2673800,6921500,2401600,8258900,3309500,3873761,10617600,21030000,21219500,45043000,6166000,42073300,4804800,65616300,13111100,5079500,9729700
2025-07-24,46022600,2692100,6072100,48440100,42902300,42967600,5877100,15701000,74881700,1974700,7001200,1874700,10920800,3817900,16107000,128984600,8237900,10504300,5887200,15647200,3462700,6160200,2511400,1905300,5047900,2057100,6702200,2133200,11324865,6636900,12511400,11166100,38456000,9749400,25672400,7027400,47332700,22585200,3676800,14991500
2025-07-25,40268800,2053200,4476800,53432300,28712100,24461200,4015400,7875500,39785900,1851400,5918500,1513300,8271700,3463000,19125700,122316800,7149600,6888100,3915400,10548900,3786800,4628500,2218400,2035900,4501800,1827700,5656600,2317100,6038721,6254900,12574800,8074800,26293000,7021600,35643400,5799900,33987800,16486600,5473600,12868500
2025-07-28,37858000,2984200,4499300,68267800,26300100,20590400,4533700,8755400,38139500,1464800,5840400,2492400,8715700,3729300,14308000,140023500,6756800,15978400,3921000,12353000,3776900,7923800,2550300,1944100,4632400,2006300,6042200,2930100,4879354,8014600,13668800,8157200,34470000,10639100,31096600,7885000,29164400,15779400,7045900,12293100
2025-07-29,51411700,4234200,4504400,108154800,33716200,26216500,5137100,6446000,41389200,2136000,7635700,2393800,13267000,5158700,16469200,154077500,8415300,42890700,7402300,15928000,6715500,20163600,2383700,2165600,5157700,2065900,6283700,2848000,3808407,7663400,16223400,7588500,27525000,6282900,38499800,11466100,34202400,41706000,26112300,14034300
2025-07-30,45512500,3295200,4479500,64820300,32993300,32265900,3928200,9191700,32445400,1816200,8061700,2833200,27077300,5236800,26380400,174312200,8441400,20790400,12129700,12996900,5008400,9354600,3172600,2505800,6607600,1699600,5281500,3432300,4801456,6189200,10448200,6940300,29227000,9738400,35649500,8162900,30096100,22371800,20976500,13864100
2025-07-31,80698400,4513100,5026500,71765300,104357300,40016300,7340300,10237100,51329200,2358100,14749700,4568300,38831100,5523700,51617300,221685400,15548700,16657600,8641700,17233700,10347900,7825000,4116400,3890000,5648100,2564400,7235000,5490800,3090430,11036200,17193400,8845200,37129000,11689700,62768300,11845400,34120000,29606900,15782000,15651300
2025-08-01,104434500,4307900,4438100,75396100,122258800,52310400,7646900,10706500,34832200,2999100,12007100,3316700,19028700,6678500,28977600,204529000,12718200,15181100,8658700,19652000,8082000,8572200,4027300,2926300,6349200,2934500,8637800,4642700,4013269,8927800,16107500,6628500,38910000,7630500,51332700,8594200,38817000,39989200,11276600,16750400
2025-08-04,75109300,6449300,4757900,52951000,77890100,31038900,4403500,10116600,31547400,1753700,6649500,2984700,15801700,3851500,25349000,148174600,8614800,11756800,7335300,19129500,4217500,5997300,4059500,2467300,9384500,2389900,8845000,4066000,3492566,12679100,10701500,6543600,22447000,8384700,57010700,7679400,29972400,17427900,8579500,19050200
2025-08-05,44155100,3909000,2788800,88808500,51505100,36798300,6761000,8604100,31602300,1977300,7182300,2883200,11640300,5331100,19171600,156407600,11197300,10714700,7295600,21314300,4153400,5687400,4329900,2046300,7716200,2462300,15365700,6746900,2508723,7934400,11993400,7178900,26607000,5535100,113955100,6670100,25317400,23795900,9513400,17977000
2025-08-06,108483100,3347200,4238500,133641800,54823000,27916800,5834700,7840900,21562900,1477100,6330200,2245200,9733900,3765800,21355700,137192300,9930200,11913000,5944100,15321800,4057200,3898800,2630800,1853400,7078500,2753000,22153700,3813100,2825475,8957200,10783000,7720200,33622000,6747400,65689200,7376200,39247200,12946400,6331600,23738400
2025-08-07,90224800,4661800,5966900,95448300,40603500,30609900,10010200,6510400,26321800,1400400,8057100,2979600,9019700,3728600,16079100,151878400,11954200,10129300,8797100,13468300,4683300,4563100,4261100,3072200,10307300,1893300,15484400,2832100,2936353,9315900,15790800,7418600,26283000,7674600,45494400,6719000,35331400,11369900,6839200,12509500
2025-08-08,113854000,3507800,4170700,68866700,32970500,37131600,8812000,6332800,39161800,1275400,6634100,2907700,7320800,3943500,15531000,123396700,8313300,9683400,6073900,14417700,4101700,4724200,2965200,2571400,8765300,2189700,9491000,2643800,3095184,7686800,9232700,5575700,38167000,5315100,36377000,5811000,23598200,10185700,6285100,12394700
2025-08-11,61806100,4366200,3839900,70651000,31646200,35559400,10740100,6169700,25832400,1273500,5510100,2116600,7612000,4024700,20194400,138323200,9012100,10118600,5715800,13570700,6067800,4872700,3416000,2404300,6491400,2290100,8532600,2244500,2439424,7256800,10909400,8420000,24556000,5773400,38115700,7331700,20602400,11779500,8701400,12856700
2025-08-12,55626200,3569400,5093700,52243500,37185800,35481200,13178000,6641600,30397900,2418100,8570900,2593800,14563100,7111600,18667000,145485700,9998400,9747500,5682800,14109400,3049800,7396400,2765100,2583400,7524800,1588500,7274000,3826300,4400635,7916700,11061100,8671100,22788000,7668700,34402700,6938000,30755100,12171800,7308600,17915300
2025-08-13,69878500,4375100,4293700,108305100,36508300,29465100,10209200,6581900,28342900,1862600,8420400,2352900,8811800,5542000,19619200,179871700,14182100,12344700,5693400,17958700,3558500,6670400,4403000,1799900,7263300,2352600,9025700,3009200,3670416,5878700,10356500,8122300,27624000,6147000,40176500,5812400,26382700,19480300,13633200,19398500
2025-08-14,51916300,3745600,2524100,66308800,61545800,21073800,7544800,7337300,25230400,1371200,6322400,2642300,8116200,4188600,20269100,129554000,10285600,10695400,6224000,13683500,4635400,5320800,3676000,2263300,10057700,1808700,6800900,3410300,3007069,8241700,10722400,6781000,39047000,6892500,32514000,6343700,24530200,25011100,12487300,10858400
2025-08-15,56038700,3718700,3437800,51543100,39649200,26276900,12942800,11617000,34931400,1645900,7340500,2263800,13375400,4986000,25213300,156602200,11554000,8128000,4946600,19271900,4430900,6291400,3107400,2491500,6564700,1638300,6768600,4024700,2772970,9477600,12381100,23398400,27678000,9162200,31844800,7121700,37020400,68198500,8897400,13604900
2025-08-18,37476200,2923000,3330000,35937500,25248900,43125100,8809200,8174300,18526600,1157800,5386900,1812000,16513700,3548700,23760600,132008000,6759900,8410200,3999600,13040000,6083500,8456000,3185200,2067300,4849500,2078500,5798400,3224700,4161174,9284000,14094900,12568400,21111000,9901000,35623300,8274500,20420600,39600500,9385600,11656100
2025-08-19,39402600,2808000,2671900,64455000,29891000,33783400,8642200,8567500,24240200,1856400,6031500,2334500,12286700,4257700,21481000,185229200,16819300,9052800,4457200,16113600,3975500,9061100,3543600,2838000,5412100,1673400,5914000,2908400,2404421,9274200,13862200,8047300,37077000,8596900,29170500,7868100,18890600,22348600,7227600,16999000
2025-08-20,42263900,3727900,3424400,60233200,36604300,30822200,8195100,8076300,28955500,1872700,7374200,2884600,11898200,4619300,27723000,215142700,11256400,9992300,5834400,18959700,5782100,5016000,4060200,2144400,6133300,2229600,7046700,3455700,4108871,9030000,17530800,11011600,24344000,10023500,38111000,7840400,34843000,16679000,7076400,18655000
2025-08-21,30621200,2363200,3459700,37880500,32140500,28713200,5646800,7533600,19774600,1162000,6624000,2349200,8876300,3269400,18443300,140040900,7403100,7039500,6073600,12194900,5323900,6101100,2504300,3325700,5342100,2145600,6337100,2084700,2718744,8859600,8840400,8637100,20472000,8153600,37068100,6417500,32991000,13359000,6193200,51825100
2025-08-22,42477800,3058600,3123700,43998600,37315300,45078900,6694300,9084300,42827000,1948600,8552800,2388900,10612700,6759600,24324200,172789400,9343600,9394100,4973200,13586700,5516900,8678400,3785100,1807200,6338400,3136000,7161700,2182900,3321089,9524000,12999600,13128900,31281000,5218000,34560500,5797300,34012000,14930000,10230700,32695200
2025-08-25,30983100,2259500,2445300,36134700,22633700,34715700,4957700,7030000,29928900,1381200,5856300,1984300,6861200,2596500,21638600,163012800,6308600,6460300,8019800,9744900,2796200,4757600,1857900,1461800,6850800,2284300,5424900,2454300,2283426,6229100,13634600,6337700,28120000,6624300,32684200,4692500,19405000,8917100,6029900,18956100
2025-08-26,54575100,4067400,4164200,52138600,26105400,40609300,8862300,10270000,28464100,1511600,6714700,4774600,7601800,4453800,30835700,168688200,11805200,9471500,5876200,18143900,3702900,7380200,2792200,2494500,7052100,4341300,5787400,3102000,4104319,9145000,17964200,7162700,19857000,11208100,43938700,6338000,49407900,16303200,5478000,22270400
2025-08-27,31259500,2353800,4508300,37031000,21254500,42428200,6506900,7483000,23022900,1534800,6056500,1480900,8315400,3329200,17277900,235518900,5637600,8648200,5531100,15262600,3459100,4757400,1970900,1516000,5759500,1893600,4378000,2560800,2136330,5951100,11562700,10119000,16645000,8092900,31840300,4551200,28026200,9982800,5482200,12925700
2025-08-28,38074700,3803100,3269600,36285200,33679600,32949400,8461200,6502000,32339300,1411200,6410500,2159800,7468000,3898100,18015600,281787800,8691500,5882000,4987100,14189800,4523100,4039600,1651700,1519400,4241000,2067900,5687700,2496500,2630629,6424700,16209900,10917200,19503000,9265100,44306800,5857400,24658100,11235000,8618500,19241600
2025-08-29,39418400,2639300,4039900,37516800,26199200,32496500,7363200,6934800,39728400,1467000,6796400,2111200,9070500,3629400,20961600,243257900,16618600,5636300,3671900,14597900,4264700,5008600,3673800,1487200,4594300,1609000,5212600,2151200,2014323,6942300,14601100,11280500,32098000,7760700,37030000,5318200,26562400,12065400,6838500,15600300
2025-09-02,44075600,4229400,6011600,38656100,38843900,52719800,9312500,8947300,47523000,2296400,7221900,2284500,9350900,5330200,18128000,231164900,10461900,12882500,4940300,15206700,4335500,6339100,2329500,1886500,5192300,1793900,6015900,2449100,3289930,9049000,24770100,8661500,23033000,17348600,44725000,6432800,31571100,10957100,10058800,15351300
2025-09-03,66427800,3035300,3612200,30752800,29223100,38344200,17417900,9556100,103336100,1485600,6316900,1959400,7699300,4338900,16345100,164424900,8900800,11808200,4176400,14920100,3973500,5999000,1496700,1936800,9793500,1670500,6288700,2152100,3562674,7111700,33581500,7722300,24715000,11259200,30957600,6592500,27245400,9654600,7430900,18995900
2025-09-04,47549400,4918300,3464500,32103500,59391800,34796900,30967500,7243000,51684200,1778200,6605800,1653700,11439100,3955000,15509500,141670100,10303100,14063500,4324000,12864400,3531600,4093200,1634600,1560000,5612700,1471900,6949300,3069700,4709799,7854800,16736000,14596800,30235000,6342200,41695500,6934900,31845400,7725700,10741500,15640900
2025-09-05,54870400,4662600,4665600,78256000,36721800,40063300,13029400,11011700,46588900,1822800,9837700,2432100,9663400,5697300,31994800,224441400,15386100,7794300,5448300,16826700,4465400,8203600,1843200,1540800,8510300,1928500,6669100,1980700,4152778,9733800,23978000,10067600,23797000,7186300,34613200,6436200,25105900,14126700,8585400,13748500
2025-09-08,48999500,5043300,5387000,41849000,33947100,48033100,12602200,9462000,32474700,1400100,8188500,1948200,13087800,3820800,16771000,163769100,18803000,7954900,4711600,15440500,5525500,5955000,1876700,1705500,9750600,1737000,6450700,3069000,4617030,8382500,21671700,12596500,19151000,11127600,49242900,7178400,40649300,18438600,11783700,13685700
2025-09-09,66313900,4324900,3999600,42802500,27033800,40060100,10901900,7769200,38061000,2611300,7848200,2266000,10999000,6673200,14410500,157548400,41178700,8776500,4646200,14899500,3097100,5510400,1710700,1479500,5838300,1496800,5444300,2182800,2979450,6005700,14120600,7294500,22197000,5866400,32751300,4984900,35105500,46408900,7889700,11819700
